,source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp,teff_gspphot,logg_gspphot,mh_gspphot,pm,radial_velocity,lum_flame,radius_flame,mass_flame,mag
3736,140695127094442624,43.199852360794104,36.55504793958395,2.6480953905918305,16.706793,2.7554455,3455.283,4.199,-0.3305,50.184113,,0.084952004,0.81878746,,8.821460958184982
3737,140704915323714304,43.69013640024209,36.57467059579628,2.6179289034553688,15.661351,1.8426161,4213.857,4.6519,0.246,20.432293,,0.13634135,0.69042456,,7.75113949024013
3738,140713956231163520,43.90394896711485,36.77915572880207,2.4271457641302177,17.273672,2.3624344,3631.3462,4.8452,-0.4333,18.148035,,0.044659257,0.5297291,0.5291925,9.19915139892526
3739,140718079399589888,43.744799059989326,36.84651829750051,0.9572787013835728,12.909762,0.5455828,7483.4053,4.055,-0.7011,3.0888212,-57.895027,7.729375,1.6557503,1.5959064,2.814955317917221
3740,140722408726655744,43.48884014564813,36.75048004386904,0.7761818456846774,13.762295,0.8290348,5826.4653,3.8654,-0.3295,5.920045,-40.809757,3.906541,1.9453743,1.1806564,3.212112172778548
3741,140723714396701440,43.46304823209656,36.82160331554322,1.4612386579133263,16.188354,1.4671774,4425.82,4.5337,-0.095,6.652305,,0.17311448,0.7077213,0.7045869,7.011960258204571
3742,140725707261540736,43.27941868669732,36.79462438431888,0.9867676482934102,15.911501,1.1477442,4835.882,4.4824,-0.4147,4.5737505,,0.36358953,0.85333383,0.77541506,5.88257544315406
3743,140728696558758400,43.5902611755818,36.81407133317413,1.886819309511595,11.76495,0.883091,5888.766,3.8554,-0.4238,16.59736,32.233784,4.866844,2.1178012,1.2602185,3.1436013591876844
3744,140729658632000256,43.63246411071755,36.899981675971155,1.1572555645423386,15.20376,1.0093737,5014.4736,4.3883,-1.3219,5.442405,,0.48042616,0.9139216,,5.520906535692028
3745,141350642183574528,42.65248073295083,36.469096852842135,1.7345596475483058,15.360014,1.281313,4724.7114,4.5551,-0.1959,21.742413,,0.23269033,0.7181405,0.7681541,6.555960155947542
3746,141350779622528384,42.62193259946139,36.47094693764854,3.1576331334128245,15.657296,2.2524147,3733.6453,4.3747,-0.2067,21.895071,,0.111909516,0.8054586,,8.15410357962093
3747,141350882701742464,42.630372497882725,36.47730364859543,0.9837149035968771,14.943836,0.9808588,5147.2812,4.3574,-0.5305,11.371701,,0.7996234,1.1212987,,4.908182467857298
3748,141361396781496832,42.30710286096757,36.54895266351937,1.4333292126094515,14.325684,0.89306545,5646.2734,4.481,-0.3851,3.480578,-8.429755,0.72654593,0.8954865,0.9888637,5.1074133552232865
3749,141363282271083648,42.52991386723916,36.521578439720244,0.7534010573628891,11.857702,1.4156895,4663.177,2.7323,0.1996,7.362285,-62.41337,35.819687,9.169544,1.4125655,1.2428333821466282
3750,141367787693146368,42.387138535441856,36.59222431292694,1.8194615828189846,14.023234,1.0660639,5005.0845,4.3776,-0.8147,33.053482,54.252693,0.59647274,1.0461324,,5.322949771395775
3751,141405411606333568,41.79543913051967,36.741015296956355,1.7619411802800984,14.11031,0.93167686,5513.219,4.5049,-0.3448,21.628143,3.084243,0.6042845,0.8525456,0.9615797,5.340266631124617
3752,141409534774937088,42.25937955366517,36.62369859831526,2.0322215510877752,13.764102,1.0042048,5492.646,4.5054,0.0078,18.50307,12.209513,0.658728,0.9128968,0.8919238,5.303958198855012
3753,141418433947132288,42.377157708490145,36.79686814025751,0.8528240797779714,14.700902,0.8355732,5885.295,3.9245,-0.8054,10.553394,,1.5266808,1.1696028,1.0504726,4.355198303034314
3754,141418468306866688,42.3944843390213,36.807972008022034,7.199873132326783,8.254217,0.345397,7564.864,4.1641,-0.5151,42.257633,-2.1895707,7.3720646,1.5806705,1.5916389,2.5408413671947123
3755,141418880623938048,42.472947337953464,36.86157238742933,1.0314008850468956,13.756725,0.9490509,5394.749,4.1253,-0.66,5.1190023,12.814558,2.3346968,1.7579224,1.0102097,3.8238628099778325
3756,141421010927503232,42.30596486035877,36.84681827334756,0.7897408395604794,12.260357,1.401123,4695.624,2.761,0.1516,10.247748,33.0412,21.446747,7.003601,1.241901,1.7477798885521114
3757,141426130528552192,42.06615005636202,36.75307701644188,0.7492096865138432,15.077729,0.827713,5940.686,4.3508,-0.5529,7.541198,,1.339862,1.0875462,1.0598254,4.450745190095915
3758,141426989522007808,42.05236060137336,36.77555684252968,21.578710161523226,15.18223,3.0416946,3104.8706,5.0381,-0.1883,336.84814,,0.004142152,0.22225107,,11.852357404488325
3759,141429394703697408,41.865616035290785,36.803378537024926,0.5455320322333312,14.138014,0.74493694,6174.2314,3.6336,-0.4863,3.2615018,48.088364,5.61161,2.060568,1.4099835,2.822115121343934
3760,141434101987816064,42.17991298526438,36.907066268612915,0.6033942868183709,14.684071,0.83034515,5718.4673,4.1813,-0.5685,10.823269,,2.6374567,1.655825,1.061656,3.58707655606964
3761,141437400522692736,42.132715987976475,36.95214229008942,2.4228730036395794,11.773666,0.8962002,6081.6895,4.1283,0.1518,17.803963,10.223248,3.2145925,1.6149907,1.2388858,3.695319636460763
3762,141442313965665024,42.8566600926892,36.5002676865513,0.9945890525788923,16.030075,1.1042395,4935.9697,4.6542,-0.5934,13.362185,,0.32049125,0.78344405,0.791708,6.018293446502909
3763,141443688355278976,42.968511882913226,36.56259447114551,1.7681902529595093,12.457077,0.8483429,,,,11.851631,-88.158325,,,,3.6947219874593404
3764,141444375550042240,43.036404861628476,36.6353276251804,3.4720234206641063,14.05541,1.2926941,4977.385,4.4748,-0.181,15.681394,11.846117,0.23359445,0.64402634,,6.75832361545203
3765,141444856586381824,42.92252705958396,36.62184587408559,0.6156955302030795,13.248835,1.1284008,5245.4395,3.4566,-0.1305,5.16212,-55.876896,12.058902,4.2062683,1.750347,2.1956646136485887
3766,141446162256358016,42.86762529606295,36.58624055609087,0.7476292257578665,13.445368,0.6635685,6411.352,4.0323,-0.1165,4.851761,-27.860624,5.492275,1.9036306,1.4083737,2.813799163865319
3767,141447674084926336,42.81057666733483,36.68018249166063,2.7529449097540524,16.710747,2.4227247,,,,6.2439995,,,,,8.90973436836343
3768,141456332738877056,42.974372709817985,36.84608241365719,2.2979230059540274,16.541918,2.3648748,3640.734,4.2524,-0.5942,41.658867,,0.100630686,0.80649966,0.62586313,8.348595166682307
3769,141462483132060928,42.757203858195126,36.80237253897765,0.6917274044740657,14.473621,0.7001314,6459.1045,4.2694,-0.2716,3.8503203,4.725355,2.7249916,1.3242112,1.2534326,3.6732962766997375
3770,141471176145833216,42.925980345243815,36.98350277096847,0.8091402053977218,15.140129,0.8239708,5923.7646,4.4607,-0.5621,4.2851214,,1.0782758,0.98828983,1.0683985,4.680247996272225
3771,141472172578258944,42.821303907472206,36.931704854882135,1.8817424061758934,12.962979,0.8259325,,,,6.103018,-23.96106,,,,4.335779223548705
3772,141481479771901184,43.228493271923796,36.99060606990401,1.0921641042963315,13.318596,0.91031075,5696.0493,4.0158,0.0215,13.421979,-43.1956,3.1701186,1.8415172,1.1128223,3.510035379519758
3773,141484262910707584,43.20767182854091,37.070874334239534,4.190796409644888,12.707336,1.0603666,5111.659,4.5458,-0.0271,24.055872,-57.521744,0.39335433,0.7985924,0.838575,5.818819241623757
3774,141486118336468352,43.46579843449083,37.08762146957949,3.188830526110556,17.346945,2.5575008,3555.7207,4.8217,-0.1544,14.586661,,0.027954156,0.4401717,,9.865102002962784
3775,141487252207416064,43.42793185409058,37.14859914338164,0.8446572526657278,15.379761,0.92172337,5620.037,4.5028,-0.3939,12.840723,,0.77530676,0.94217014,0.9295988,5.013163319640563
3776,141489386807241472,43.48866948577775,37.233224755162595,0.7034527939996622,14.721023,0.837307,5675.0654,4.1988,-1.0108,6.1244164,,1.954936,1.4504154,0.9867565,3.9571983541858557
3777,141621156403637760,41.93050742096192,37.028003739628375,1.9687609921234257,16.188793,1.6511459,4304.47,4.679,-0.0027,19.829308,,0.12046303,0.6242788,0.6826517,7.659758161991196
3778,141622015396991104,41.75045255716511,36.96744683882587,1.0275171040070465,13.212518,0.83106995,6239.771,4.0619,-0.339,2.7017355,27.49888,4.4626503,1.8087626,1.3399891,3.2714620839489097
3779,141624832895644160,41.80175679221074,37.049765961351106,0.8945254068299823,13.395893,0.71471405,6275.6494,4.0606,-0.5489,6.30718,-13.85693,4.395546,1.7719628,1.3363472,3.153856497736845
3780,141626688321506432,42.080074583715096,37.09185133863087,4.5593507157179465,16.887203,2.7476206,3425.2107,4.8086,0.018,67.64069,,0.02368289,0.43647122,,10.181718218627147
3781,141632456460734336,41.91924562011644,37.24471429691747,1.081792897696977,15.5010195,1.0257149,5207.3857,4.5609,-0.4493,8.447779,,0.43470544,0.80972236,0.8683691,5.671739153362855
3782,141634762859923712,41.644597579449126,37.00327368775805,0.9140170844127894,15.775674,1.056262,5226.7324,4.5925,-0.2729,6.335928,,0.45823875,0.84531623,0.84872127,5.580444479871069
3783,141642940477611008,41.66238424037171,37.26802720240077,0.9723574594548051,14.01099,0.79837227,5853.7495,4.241,-0.4248,18.389278,36.314373,1.9565513,1.3630557,1.0310107,3.9501198940480915
3784,141651255534264448,41.78106321214816,37.427629652981885,1.1222750496283445,14.393484,0.8567877,5593.253,4.3005,-0.5368,7.0969114,-27.720062,1.0324152,1.0803678,0.91084933,4.643980654643363
3785,141677025337943552,40.99817161781754,37.22893403258912,1.2139381499219706,13.629984,0.74698925,6271.3447,4.2863,-0.4,15.10496,-27.279202,1.7471396,1.2598614,1.0613439,4.050966702099316
3786,141678227928776448,40.96382242717787,37.296556981598506,2.061370006433268,15.548414,1.4929628,4498.716,4.6318,0.2969,3.4252057,,0.16489366,0.6711599,0.72207695,7.11919399353595
3787,141680083354649472,41.086835686515506,37.26050145638755,1.0351255241805881,13.365157,0.6813793,6557.4185,4.1629,-0.6379,7.9659204,8.183372,3.6357546,1.4794577,1.3094049,3.440123168925174
3788,141682660335159552,41.24905605164453,37.393225337029065,0.8708307177763276,12.935941,1.1753874,,,,7.6172233,-3.767128,,,,2.635608488765758
3789,141683828566114048,41.09434350880773,37.3523508541269,1.16005586839206,13.880379,0.78406906,6092.7607,4.3333,-0.5923,9.102524,-81.33693,1.6364032,1.2004832,1.0576078,4.202773250098575
3790,141684889421881472,41.078403305493715,37.39414731767461,2.3029219766823146,12.268905,0.7405424,5999.6675,4.2912,-0.252,7.5648727,-2.905976,1.7544845,1.2278261,1.0757444,4.0803017609278225
3791,141687883015410432,41.485548488548815,37.22180466542357,0.9887718439375661,14.322172,0.96624756,5317.5415,4.2481,-0.4622,5.0144186,-54.59812,1.4142134,1.4345188,,4.297652620122051
3792,141696472949963904,41.67452167279463,37.4023210465556,1.3646646358697345,14.6829605,1.0486574,5309.388,4.6166,-0.1571,17.551754,-66.34424,0.62348783,0.929923,0.8538797,5.358090196859507
3793,141696919626556544,41.69898753051129,37.442580987074116,0.8274550113271243,14.19432,0.9441328,5295.1807,3.7206,-0.6098,8.630733,-51.94099,2.284985,1.792295,1.0005424,3.7830426313514263
3794,141699324808222592,41.78887378883674,37.54745932782562,1.6868855006870733,15.11511,1.1823225,4876.4995,4.5846,-0.4302,15.849148,,0.28932858,0.7591505,0.7781021,6.2505384240741595
3795,141703757214466176,41.67119360306059,37.63476749485377,0.6196133918149848,14.424565,0.69365597,6349.446,4.0545,-0.3763,3.0471761,-1.8007108,3.39887,1.5134284,1.270204,3.3851683399366017
3796,141704478768968704,41.61156933737563,37.67653710512886,1.5172027271360065,16.060265,1.4850702,4494.2256,4.558,0.0332,6.2224984,,0.17176914,0.68304574,0.7219224,6.965482660729897
3797,141704994165041152,41.65454721328512,37.7067377661604,1.6066623687272354,11.527775,0.752162,,,,7.9647484,6.7794204,,,,2.557397919547091
3798,141710079406748160,41.2520923594066,37.515076566745726,0.8248212894581646,13.933206,0.7141247,6252.2485,4.189,-0.3616,8.473414,-50.19373,2.9766645,1.4708219,1.2262154,3.515003960843014
3799,141710354284103040,41.22858220757019,37.552660494170844,1.4336035121815978,16.285975,1.4434595,4482.352,4.5856,0.1816,15.056738,,0.15741831,0.6577687,0.7193765,7.068119784044976
3800,141711522515203968,41.226593076082466,37.604315041913544,0.9218387336035122,14.147386,0.7912903,5709.436,3.8944,-0.5194,8.535791,-32.10736,1.8495623,1.3606781,1.0041159,3.9706594048320696
3801,141713962056774272,41.48865211822033,37.57354675120389,4.0177887876794385,14.889511,1.7299242,4139.466,4.6668,-0.183,27.749443,-86.67937,0.09592558,0.602902,0.6489854,7.909446620688142
3802,141723651503557120,42.24700366359687,37.29219789552148,0.4585223701510388,14.051367,1.106533,5750.139,3.6349,-0.0713,1.978694,-57.685886,11.2923,3.4054945,1.655507,2.3581694493119514
3803,141725816167063552,42.326447860962276,37.368079706851205,2.3162500636634658,16.96715,2.1690035,3727.5974,4.6617,-0.1054,13.330324,,0.056205127,0.5692679,0.54796726,8.79107695581601
3804,141733409669221760,42.34694353533652,37.50134746586601,2.151080981176639,16.779047,2.038393,3873.4849,4.4736,0.0006,59.044155,,0.07541669,0.60508746,0.5989268,8.442330814652589
3805,141733409669222016,42.35187295839188,37.49895775895977,2.044284606739723,16.793766,2.4024181,3665.9182,4.7043,0.0624,13.81271,,0.105563976,0.79427713,0.6392986,8.34647281400304
3806,141735604395206912,42.43949443466671,37.584823960782536,0.9208027924534656,13.686348,0.6751442,6541.7056,4.1571,-0.5382,7.496137,-0.34332538,3.3074477,1.4118476,1.2903432,3.507181099815149
3807,141736983082014976,42.24440716200852,37.51168206064227,2.5960634141307635,14.00939,1.412776,,,,16.484772,33.406242,,,,6.080966361240456
3808,141739388263670912,42.335780385774925,37.6556533484128,2.45043354549338,12.460666,0.8464918,5918.0015,4.2312,-0.4629,38.66353,-14.398109,1.4926193,1.1875124,1.0204821,4.406881302312847
3809,141744709725848320,41.90912436971947,37.47934167111329,3.793115648225048,10.142436,0.66506386,6263.3794,3.9653,-0.6359,39.433113,-22.527718,4.7799697,1.8573917,1.3611889,3.0374164480277734
3810,141745779174819072,41.89339120230409,37.52956555486097,3.0833130686020196,13.741544,1.2297783,4808.778,4.5011,-0.1299,13.987067,23.93813,0.3278549,0.81189907,,6.186630934545597
3811,141748734112297600,42.02366387199761,37.698118349760286,2.5271381150858714,11.3199005,0.73965836,6277.941,4.1028,-0.3615,11.206217,-31.948404,3.8229039,1.6529276,1.2958034,3.3330454025096152
3812,141753200878465920,42.26755627850816,37.785839020710455,4.158483488593442,16.07034,2.4778624,3531.9043,4.5004,-0.4297,48.38379,,0.050293256,0.60303646,,9.165014110086592
3813,141755640419904768,42.18430023995958,37.74766224639447,4.410149087253467,9.6969595,0.48347378,6968.184,4.1522,-0.5006,22.939627,2.9620547,5.294215,1.5783955,1.4482918,2.919225851814552
3814,141757117888632576,42.12232390135724,37.847711818572044,0.9224687119598883,14.297242,0.8341522,6061.47,4.1136,0.1876,2.8975298,6.8509173,1.8630229,1.2325429,1.1044307,4.121999434937932
3815,141757835146135936,42.537024035689335,37.551628397796215,6.356885009288338,19.023277,3.2536907,,,,74.044556,,,,,13.03949906010999
3816,141764157338299776,42.432365268976504,37.77057259321577,1.2535370597611246,13.970534,0.86770153,5639.867,4.3105,-0.0054,24.063808,23.168526,1.2122056,1.1541708,0.92647934,4.461221168482512
3817,141769281235953792,42.812158240690344,37.896890165874034,0.8048096398974514,14.597197,0.89323425,5468.477,4.286,-0.4314,10.710311,,1.5945134,1.4285986,0.94084466,4.125662427287736
3818,141779417358777472,42.47647033416677,37.96141429118609,2.217699587317204,11.191169,0.798193,5871.641,3.6549,-0.5453,14.451106,-13.638654,5.2264733,2.244612,1.2897605,2.9206833170717292
3819,141780551230164352,42.35052429356802,37.916514278374706,2.182807338373666,13.759488,0.9421005,5529.2925,4.5146,-0.3855,15.96369,-37.866554,0.5585266,0.81590974,,5.454564177934223
3820,141780757388592384,42.2959704478856,37.936223723492546,3.8652791958982933,17.2125,2.599598,3433.0928,4.5873,-0.5295,9.671641,,0.020935817,0.41239503,,10.148403964729193
3821,141782818972857344,42.43220958562499,38.03195181110586,1.7448548083865678,13.402035,0.79815483,5696.2183,4.3529,-0.7073,5.9863043,-22.563778,1.0510026,1.0575916,0.9456326,4.610831232501944
3822,141783540527372032,42.318940863414035,38.034657744851096,3.6777876571340014,14.452266,1.5911398,4917.4185,4.6175,-0.4528,15.901501,2.6418052,0.25224984,0.69109416,,7.280199947863242
